Week,Team,Position,PID,Player
1,JC,QB,4256,Peyton Manning
1,JC,WR,8813,Jordy Nelson
1,JC,WR,24553,Victor Cruz
1,JC,RB,8261,Adrian Peterson
1,JC,RB,9527,Arian Foster
1,JC,TE,24089,Dennis Pitta
1,JC,W/R/T,26671,Le'Veon Bell
1,JC,BN,9496,Julian Edelman
1,JC,BN,26652,Cordarrelle Patterson
1,JC,BN,8781,Darren McFadden
1,JC,BN,8277,Dwayne Bowe
1,JC,BN,25794,Bernard Pierce
1,JC,BN,7177,Alex Smith
1,JC,BN,27050,Tim Wright
1,JC,K,25885,Blair Walsh
1,JC,DB,24941,Richard Sherman
1,JC,DB,7803,Bernard Pollard
1,JC,DB,6767,DeAngelo Hall
1,JC,DL,7187,DeMarcus Ware
1,JC,DL,27529,Jadeveon Clowney
1,JC,LB,26653,Alec Ogletree
1,JC,LB,7783,D'Qwell Jackson
1,JC,LB,9290,Clay Matthews
1,JC,BN,8779,Chris Long
1,DB,QB,25712,Robert Griffin III
1,DB,WR,24791,A.J. Green
1,DB,WR,9286,Percy Harvin
1,DB,RB,26660,Giovani Bernard
1,DB,RB,23984,C.J. Spiller
1,DB,TE,8838,Martellus Bennett
1,DB,W/R/T,6762,Larry Fitzgerald
1,DB,BN,24788,Cam Newton
1,DB,BN,25713,Trent Richardson
1,DB,BN,25773,Rueben Randle
1,DB,BN,24815,Mark Ingram
1,DB,BN,27548,Brandin Cooks
1,DB,K,25427,Dan Bailey
1,DB,DB,8877,Tyvon Branch
1,DB,DB,26638,Kenny Vaccaro
1,DB,DB,7792,Roman Harper
1,DB,DL,8827,Calais Campbell
1,DB,DL,23990,Jason Pierre-Paul
1,DB,LB,26238,Vontaze Burfict
1,DB,LB,6792,Karlos Dansby
1,DB,LB,27543,Ryan Shazier
1,DB,BN,6404,Lance Briggs
1,DB,BN,27545,C.J. Mosley
1,DB,BN,23978,Gerald McCoy
1,TP,QB,8780,Matt Ryan
1,TP,WR,23997,Demaryius Thomas
1,TP,WR,24057,Emmanuel Sanders
1,TP,RB,24858,DeMarco Murray
1,TP,RB,24026,Toby Gerhart
1,TP,TE,24017,Rob Gronkowski
1,TP,W/R/T,9348,Mike Wallace
1,TP,BN,24860,Stevan Ridley
1,TP,BN,27582,Bishop Sankey
1,TP,BN,6624,Tony Romo
1,TP,BN,24830,Kyle Rudolph
1,TP,BN,24164,Jonathan Dwyer
1,TP,K,6243,Matt Bryant
1,TP,DB,25739,Harrison Smith
1,TP,DB,7184,Antrel Rolle
1,TP,DB,8260,LaRon Landry
1,TP,DL,9691,Cameron Wake
1,TP,DL,7884,Rob Ninkovich
1,TP,LB,25719,Luke Kuechly
1,TP,LB,25768,Lavonte David
1,TP,LB,27040,Paul Worrilow
1,TP,BN,9133,James Ihedigbo
1,TP,BN,7250,Justin Tuck
1,TP,BN,8688,Nick Roach
1,SC,QB,25785,Russell Wilson
1,SC,WR,7868,Brandon Marshall
1,SC,WR,24062,Eric Decker
1,SC,RB,8266,Marshawn Lynch
1,SC,RB,8063,Fred Jackson
1,SC,TE,8285,Greg Olsen
1,SC,W/R/T,24845,Torrey Smith
1,SC,BN,26810,Andre Ellington
1,SC,BN,9276,Knowshon Moreno
1,SC,BN,8001,Marques Colston
1,SC,BN,6770,Ben Roethlisberger
1,SC,BN,24135,Riley Cooper
1,SC,K,8447,Mason Crosby
1,SC,DB,24603,Barry Church
1,SC,DB,26655,Matt Elam
1,SC,DB,26680,D.J. Swearinger
1,SC,DL,24817,Muhammad Wilkerson
1,SC,DL,25782,Olivier Vernon
1,SC,LB,6798,Daryl Smith
1,SC,LB,24078,Perry Riley Jr.
1,SC,LB,7865,Stephen Tulloch
1,SC,BN,8814,Curtis Lofton
1,SC,BN,24139,Reshad Jones
1,SC,BN,24864,Jurrell Casey
1,MP,QB,24823,Colin Kaepernick
1,MP,WR,8256,Calvin Johnson
1,MP,WR,7203,Roddy White
1,MP,RB,25883,Alfred Morris
1,MP,RB,24843,Shane Vereen
1,MP,TE,24070,Jimmy Graham
1,MP,W/R/T,5477,Reggie Wayne
1,MP,BN,26783,Zac Stacy
1,MP,BN,7760,Jay Cutler
1,MP,BN,9274,Michael Crabtree
1,MP,BN,25730,Kendall Wright
1,MP,BN,27585,Carlos Hyde
1,MP,BN,27167,Benny Cunningham
1,MP,K,9066,Steven Hauschka
1,MP,DB,26656,Johnathan Cyprien
1,MP,DB,23989,Earl Thomas
1,MP,DB,24792,Patrick Peterson
1,MP,DL,7750,Mario Williams
1,MP,DL,26628,Ezekiel Ansah
1,MP,LB,8265,Patrick Willis
1,MP,LB,9299,James Laurinaitis
1,MP,LB,24054,Donald Butler
1,MP,BN,7769,Tamba Hali
1,MP,BN,24095,Geno Atkins
1,CR,QB,5479,Drew Brees
1,CR,WR,24851,Randall Cobb
1,CR,WR,8982,Pierre Garcon
1,CR,RB,8821,Matt Forte
1,CR,RB,23987,Ryan Mathews
1,CR,TE,24916,Julius Thomas
1,CR,W/R/T,8826,DeSean Jackson
1,CR,BN,26697,Terrance Williams
1,CR,BN,6783,Steven Jackson
1,CR,BN,25807,Lamar Miller
1,CR,BN,27550,Johnny Manziel
1,CR,BN,25820,Ladarius Green
1,CR,BN,6390,Anquan Boldin
1,CR,K,7520,Robbie Gould
1,CR,DB,24013,T.J. Ward
1,CR,DB,24109,Kam Chancellor
1,CR,DB,24806,Prince Amukamara
1,CR,DL,25731,Chandler Jones
1,CR,DL,24019,Lamarr Houston
1,CR,LB,24871,Mason Foster
1,CR,LB,24789,Von Miller
1,CR,LB,25757,Bobby Wagner
1,CR,BN,26675,Jamie Collins
1,CR,BN,6210,Ryan Clark
1,MM,QB,25711,Andrew Luck
1,MM,WR,7237,Vincent Jackson
1,MM,WR,25723,Michael Floyd
1,MM,RB,26684,Eddie Lacy
1,MM,RB,26681,Montee Ball
1,MM,TE,6405,Jason Witten
1,MM,W/R/T,7809,Maurice Jones-Drew
1,MM,BN,8832,Ray Rice
1,MM,BN,24822,Andy Dalton
1,MM,BN,24961,Charles Clay
1,MM,BN,27535,Mike Evans
1,MM,BN,27583,Jeremy Hill
1,MM,BN,25876,Marvin Jones
1,MM,K,7867,Stephen Gostkowski
1,MM,DB,6371,Charles Tillman
1,MM,DB,24227,Stevie Brown
1,MM,DB,9297,Louis Delmas
1,MM,DL,24798,J.J. Watt
1,MM,DL,24151,Greg Hardy
1,MM,LB,8288,Paul Posluszny
1,MM,LB,7191,Derrick Johnson
1,MM,LB,9072,Wesley Woodyard
1,MM,BN,24046,Morgan Burnett
1,MM,BN,7190,Thomas Davis
1,MW,QB,7200,Aaron Rodgers
1,MW,WR,23999,Dez Bryant
1,MW,WR,9283,Jeremy Maclin
1,MW,RB,7751,Reggie Bush
1,MW,RB,8801,Chris Johnson
1,MW,TE,26708,Jordan Reed
1,MW,W/R/T,9514,Rashad Jennings
1,MW,BN,7027,Wes Welker
1,MW,BN,7306,Darren Sproles
1,MW,BN,27532,Sammy Watkins
1,MW,BN,5967,Josh McCown
1,MW,BN,27556,Kelvin Benjamin
1,MW,K,4269,Phil Dawson
1,MW,DB,9306,Jairus Byrd
1,MW,DB,7757,Donte Whitner
1,MW,DB,4271,Charles Woodson
1,MW,DL,24801,Robert Quinn
1,MW,DL,26636,Sheldon Richardson
1,MW,LB,8269,Lawrence Timmons
1,MW,LB,27533,Khalil Mack
1,MW,LB,24857,Justin Houston
1,MW,BN,26692,Tyrann Mathieu
1,MW,BN,9340,DeAndre Levy
1,MW,BN,8300,LaMarr Woodley
1,BT,QB,25798,Nick Foles
1,BT,WR,24793,Julio Jones
1,BT,WR,25755,Alshon Jeffery
1,BT,RB,9317,LeSean McCoy
1,BT,RB,25741,Doug Martin
1,BT,TE,7755,Vernon Davis
1,BT,W/R/T,6339,Andre Johnson
1,BT,BN,5228,Tom Brady
1,BT,BN,24033,Ben Tate
1,BT,BN,24262,Joique Bell
1,BT,BN,24035,Golden Tate
1,BT,BN,26561,Josh Gordon
1,BT,K,26534,Justin Tucker
1,BT,DB,25717,Mark Barron
1,BT,DB,27546,Calvin Pryor
1,BT,DB,23982,Joe Haden
1,BT,DL,6885,Jared Allen
1,BT,DL,9334,Michael Johnson
1,BT,LB,9279,Brian Cushing
1,BT,LB,7766,Chad Greenway
1,BT,LB,7782,DeMeco Ryans
1,BT,BN,8787,Jerod Mayo
1,BT,BN,7956,Antoine Bethea
1,BT,BN,24790,Marcell Dareus
1,TJ,QB,9265,Matthew Stafford
1,TJ,WR,24171,Antonio Brown
1,TJ,WR,26699,Keenan Allen
1,TJ,RB,8850,Jamaal Charles
1,TJ,RB,7241,Frank Gore
1,TJ,TE,26658,Zach Ertz
1,TJ,W/R/T,8561,Pierre Thomas
1,TJ,BN,24889,Jordan Cameron
1,TJ,BN,25802,T.Y. Hilton
1,TJ,BN,6763,Philip Rivers
1,TJ,BN,9560,Danny Woodhead
1,TJ,BN,26083,Jarrett Boykin
1,TJ,K,3727,Adam Vinatieri
1,TJ,DB,8291,Eric Weddle
1,TJ,DB,23980,Eric Berry
1,TJ,DB,9319,William Moore
1,TJ,DL,24811,Cameron Jordan
1,TJ,DL,24029,Carlos Dunlap
1,TJ,LB,25697,Jerrell Freeman
1,TJ,LB,25756,Mychal Kendricks
1,TJ,LB,25762,Zach Brown
1,TJ,BN,23977,Ndamukong Suh
1,TJ,BN,24079,Alterraun Verner
1,TJ,BN,26629,Barkevious Mingo
